Timestamp,Day of Year,Plot,Average Air Temperature (Deg C),Total Precipitation (mm),Alfalfa variety,Fall Dormancy*,Average Wind Speed (m/s),Dry yield (ton/ha),experiment_info,Plant height (cm),Total Solar Radiation (kW-hr/m2),Growth stage,Irrig. Treatment (%),Irrig. amount (in),Ave. SWD (%),Relative Humidity (%),Winterhardiness**,Leaf Area Index (LAI),location,year
2023-10-05,278.0,P15,15.0,0.0,Nexgrow6516R,4.5,1.38,,RenoLinearMoveIrrigation_2023,,5.41,,80C,,,58.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-05,278.0,P28,15.0,0.0,Nexgrow6516R,4.5,1.38,,RenoLinearMoveIrrigation_2023,,5.41,,80C,,,58.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-06,279.0,P2,16.3,0.0,Ladak II,2.0,1.17,,RenoLinearMoveIrrigation_2023,,5.328,,80R,,50.27,54.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-06,279.0,P20,16.3,0.0,Ladak II,2.0,1.17,,RenoLinearMoveIrrigation_2023,,5.328,,80R,,50.27,54.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-06,279.0,P27,16.3,0.0,Ladak II,2.0,1.17,,RenoLinearMoveIrrigation_2023,,5.328,,80R,,50.27,54.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-06,279.0,P4,16.3,0.0,Ladak II,2.0,1.17,,RenoLinearMoveIrrigation_2023,,5.328,,60R,,29.82,54.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-06,279.0,P11,16.3,0.0,Ladak II,2.0,1.17,,RenoLinearMoveIrrigation_2023,,5.328,,60R,,29.82,54.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-06,279.0,P25,16.3,0.0,Ladak II,2.0,1.17,,RenoLinearMoveIrrigation_2023,,5.328,,60R,,29.82,54.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-06,279.0,P9,16.3,0.0,Ladak II,2.0,1.17,,RenoLinearMoveIrrigation_2023,,5.328,,80C,,30.06,54.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-06,279.0,P16,16.3,0.0,Ladak II,2.0,1.17,,RenoLinearMoveIrrigation_2023,,5.328,,80C,,30.06,54.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-06,279.0,P30,16.3,0.0,Ladak II,2.0,1.17,,RenoLinearMoveIrrigation_2023,,5.328,,80C,,30.06,54.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-06,279.0,P7,16.3,0.0,Ladak II,2.0,1.17,,RenoLinearMoveIrrigation_2023,,5.328,,100,,12.05,54.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-06,279.0,P14,16.3,0.0,Ladak II,2.0,1.17,,RenoLinearMoveIrrigation_2023,,5.328,,100,,12.05,54.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-06,279.0,P29,16.3,0.0,Ladak II,2.0,1.17,,RenoLinearMoveIrrigation_2023,,5.328,,100,,12.05,54.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-06,279.0,P10,16.3,0.0,Nexgrow6516R,4.5,1.17,,RenoLinearMoveIrrigation_2023,,5.328,,100,,4.02,54.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-06,279.0,P17,16.3,0.0,Nexgrow6516R,4.5,1.17,,RenoLinearMoveIrrigation_2023,,5.328,,100,,4.02,54.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-06,279.0,P22,16.3,0.0,Nexgrow6516R,4.5,1.17,,RenoLinearMoveIrrigation_2023,,5.328,,100,,4.02,54.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-06,279.0,P8,16.3,0.0,Nexgrow6516R,4.5,1.17,,RenoLinearMoveIrrigation_2023,,5.328,,60R,,14.73,54.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-06,279.0,P19,16.3,0.0,Nexgrow6516R,4.5,1.17,,RenoLinearMoveIrrigation_2023,,5.328,,60R,,14.73,54.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-06,279.0,P24,16.3,0.0,Nexgrow6516R,4.5,1.17,,RenoLinearMoveIrrigation_2023,,5.328,,60R,,14.73,54.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-06,279.0,P6,16.3,0.0,Nexgrow6516R,4.5,1.17,,RenoLinearMoveIrrigation_2023,,5.328,,80R,,18.01,54.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-06,279.0,P13,16.3,0.0,Nexgrow6516R,4.5,1.17,,RenoLinearMoveIrrigation_2023,,5.328,,80R,,18.01,54.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-06,279.0,P21,16.3,0.0,Nexgrow6516R,4.5,1.17,,RenoLinearMoveIrrigation_2023,,5.328,,80R,,18.01,54.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-06,279.0,P3,16.3,0.0,Ladak II,2.0,1.17,,RenoLinearMoveIrrigation_2023,,5.328,,60C,,48.07,54.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-06,279.0,P18,16.3,0.0,Ladak II,2.0,1.17,,RenoLinearMoveIrrigation_2023,,5.328,,60C,,48.07,54.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-06,279.0,P23,16.3,0.0,Ladak II,2.0,1.17,,RenoLinearMoveIrrigation_2023,,5.328,,60C,,48.07,54.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-06,279.0,P1,16.3,0.0,Nexgrow6516R,4.5,1.17,,RenoLinearMoveIrrigation_2023,,5.328,,80C,,,54.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-06,279.0,P15,16.3,0.0,Nexgrow6516R,4.5,1.17,,RenoLinearMoveIrrigation_2023,,5.328,,80C,,,54.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-06,279.0,P28,16.3,0.0,Nexgrow6516R,4.5,1.17,,RenoLinearMoveIrrigation_2023,,5.328,,80C,,,54.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-07,280.0,P2,17.7,0.0,Ladak II,2.0,0.99,,RenoLinearMoveIrrigation_2023,,5.224,,80R,,50.48,49.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-07,280.0,P20,17.7,0.0,Ladak II,2.0,0.99,,RenoLinearMoveIrrigation_2023,,5.224,,80R,,50.48,49.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-07,280.0,P27,17.7,0.0,Ladak II,2.0,0.99,,RenoLinearMoveIrrigation_2023,,5.224,,80R,,50.48,49.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-07,280.0,P4,17.7,0.0,Ladak II,2.0,0.99,,RenoLinearMoveIrrigation_2023,,5.224,,60R,,29.76,49.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-07,280.0,P11,17.7,0.0,Ladak II,2.0,0.99,,RenoLinearMoveIrrigation_2023,,5.224,,60R,,29.76,49.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-07,280.0,P25,17.7,0.0,Ladak II,2.0,0.99,,RenoLinearMoveIrrigation_2023,,5.224,,60R,,29.76,49.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-07,280.0,P9,17.7,0.0,Ladak II,2.0,0.99,,RenoLinearMoveIrrigation_2023,,5.224,,80C,,31.16,49.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-07,280.0,P16,17.7,0.0,Ladak II,2.0,0.99,,RenoLinearMoveIrrigation_2023,,5.224,,80C,,31.16,49.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-07,280.0,P30,17.7,0.0,Ladak II,2.0,0.99,,RenoLinearMoveIrrigation_2023,,5.224,,80C,,31.16,49.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-07,280.0,P7,17.7,0.0,Ladak II,2.0,0.99,,RenoLinearMoveIrrigation_2023,,5.224,,100,,13.6,49.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-07,280.0,P14,17.7,0.0,Ladak II,2.0,0.99,,RenoLinearMoveIrrigation_2023,,5.224,,100,,13.6,49.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-07,280.0,P29,17.7,0.0,Ladak II,2.0,0.99,,RenoLinearMoveIrrigation_2023,,5.224,,100,,13.6,49.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-07,280.0,P10,17.7,0.0,Nexgrow6516R,4.5,0.99,,RenoLinearMoveIrrigation_2023,,5.224,,100,,5.09,49.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-07,280.0,P17,17.7,0.0,Nexgrow6516R,4.5,0.99,,RenoLinearMoveIrrigation_2023,,5.224,,100,,5.09,49.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-07,280.0,P22,17.7,0.0,Nexgrow6516R,4.5,0.99,,RenoLinearMoveIrrigation_2023,,5.224,,100,,5.09,49.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-07,280.0,P8,17.7,0.0,Nexgrow6516R,4.5,0.99,,RenoLinearMoveIrrigation_2023,,5.224,,60R,,16.07,49.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-07,280.0,P19,17.7,0.0,Nexgrow6516R,4.5,0.99,,RenoLinearMoveIrrigation_2023,,5.224,,60R,,16.07,49.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-07,280.0,P24,17.7,0.0,Nexgrow6516R,4.5,0.99,,RenoLinearMoveIrrigation_2023,,5.224,,60R,,16.07,49.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-07,280.0,P6,17.7,0.0,Nexgrow6516R,4.5,0.99,,RenoLinearMoveIrrigation_2023,,5.224,,80R,,18.54,49.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-07,280.0,P13,17.7,0.0,Nexgrow6516R,4.5,0.99,,RenoLinearMoveIrrigation_2023,,5.224,,80R,,18.54,49.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-07,280.0,P21,17.7,0.0,Nexgrow6516R,4.5,0.99,,RenoLinearMoveIrrigation_2023,,5.224,,80R,,18.54,49.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-07,280.0,P3,17.7,0.0,Ladak II,2.0,0.99,,RenoLinearMoveIrrigation_2023,,5.224,,60C,,45.77,49.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-07,280.0,P18,17.7,0.0,Ladak II,2.0,0.99,,RenoLinearMoveIrrigation_2023,,5.224,,60C,,45.77,49.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-07,280.0,P23,17.7,0.0,Ladak II,2.0,0.99,,RenoLinearMoveIrrigation_2023,,5.224,,60C,,45.77,49.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-07,280.0,P1,17.7,0.0,Nexgrow6516R,4.5,0.99,,RenoLinearMoveIrrigation_2023,,5.224,,80C,,,49.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-07,280.0,P15,17.7,0.0,Nexgrow6516R,4.5,0.99,,RenoLinearMoveIrrigation_2023,,5.224,,80C,,,49.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-07,280.0,P28,17.7,0.0,Nexgrow6516R,4.5,0.99,,RenoLinearMoveIrrigation_2023,,5.224,,80C,,,49.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-08,281.0,P2,18.5,0.0,Ladak II,2.0,1.34,,RenoLinearMoveIrrigation_2023,,5.213,,80R,,50.89,43.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-08,281.0,P20,18.5,0.0,Ladak II,2.0,1.34,,RenoLinearMoveIrrigation_2023,,5.213,,80R,,50.89,43.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-08,281.0,P27,18.5,0.0,Ladak II,2.0,1.34,,RenoLinearMoveIrrigation_2023,,5.213,,80R,,50.89,43.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-08,281.0,P4,18.5,0.0,Ladak II,2.0,1.34,,RenoLinearMoveIrrigation_2023,,5.213,,60R,,29.29,43.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-08,281.0,P11,18.5,0.0,Ladak II,2.0,1.34,,RenoLinearMoveIrrigation_2023,,5.213,,60R,,29.29,43.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-08,281.0,P25,18.5,0.0,Ladak II,2.0,1.34,,RenoLinearMoveIrrigation_2023,,5.213,,60R,,29.29,43.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-08,281.0,P9,18.5,0.0,Ladak II,2.0,1.34,,RenoLinearMoveIrrigation_2023,,5.213,,80C,,32.26,43.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-08,281.0,P16,18.5,0.0,Ladak II,2.0,1.34,,RenoLinearMoveIrrigation_2023,,5.213,,80C,,32.26,43.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-08,281.0,P30,18.5,0.0,Ladak II,2.0,1.34,,RenoLinearMoveIrrigation_2023,,5.213,,80C,,32.26,43.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-08,281.0,P7,18.5,0.0,Ladak II,2.0,1.34,,RenoLinearMoveIrrigation_2023,,5.213,,100,,14.26,43.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-08,281.0,P14,18.5,0.0,Ladak II,2.0,1.34,,RenoLinearMoveIrrigation_2023,,5.213,,100,,14.26,43.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-08,281.0,P29,18.5,0.0,Ladak II,2.0,1.34,,RenoLinearMoveIrrigation_2023,,5.213,,100,,14.26,43.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-08,281.0,P10,18.5,0.0,Nexgrow6516R,4.5,1.34,,RenoLinearMoveIrrigation_2023,,5.213,,100,,5.63,43.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-08,281.0,P17,18.5,0.0,Nexgrow6516R,4.5,1.34,,RenoLinearMoveIrrigation_2023,,5.213,,100,,5.63,43.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-08,281.0,P22,18.5,0.0,Nexgrow6516R,4.5,1.34,,RenoLinearMoveIrrigation_2023,,5.213,,100,,5.63,43.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-08,281.0,P8,18.5,0.0,Nexgrow6516R,4.5,1.34,,RenoLinearMoveIrrigation_2023,,5.213,,60R,,18.21,43.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-08,281.0,P19,18.5,0.0,Nexgrow6516R,4.5,1.34,,RenoLinearMoveIrrigation_2023,,5.213,,60R,,18.21,43.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-08,281.0,P24,18.5,0.0,Nexgrow6516R,4.5,1.34,,RenoLinearMoveIrrigation_2023,,5.213,,60R,,18.21,43.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-08,281.0,P6,18.5,0.0,Nexgrow6516R,4.5,1.34,,RenoLinearMoveIrrigation_2023,,5.213,,80R,,18.21,43.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-08,281.0,P13,18.5,0.0,Nexgrow6516R,4.5,1.34,,RenoLinearMoveIrrigation_2023,,5.213,,80R,,18.21,43.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-08,281.0,P21,18.5,0.0,Nexgrow6516R,4.5,1.34,,RenoLinearMoveIrrigation_2023,,5.213,,80R,,18.21,43.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-08,281.0,P3,18.5,0.0,Ladak II,2.0,1.34,,RenoLinearMoveIrrigation_2023,,5.213,,60C,,44.05,43.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-08,281.0,P18,18.5,0.0,Ladak II,2.0,1.34,,RenoLinearMoveIrrigation_2023,,5.213,,60C,,44.05,43.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-08,281.0,P23,18.5,0.0,Ladak II,2.0,1.34,,RenoLinearMoveIrrigation_2023,,5.213,,60C,,44.05,43.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-08,281.0,P1,18.5,0.0,Nexgrow6516R,4.5,1.34,,RenoLinearMoveIrrigation_2023,,5.213,,80C,,,43.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-08,281.0,P15,18.5,0.0,Nexgrow6516R,4.5,1.34,,RenoLinearMoveIrrigation_2023,,5.213,,80C,,,43.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-08,281.0,P28,18.5,0.0,Nexgrow6516R,4.5,1.34,,RenoLinearMoveIrrigation_2023,,5.213,,80C,,,43.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-09,282.0,P2,15.8,0.0,Ladak II,2.0,2.04,,RenoLinearMoveIrrigation_2023,,2.329,,80R,,52.05,45.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-09,282.0,P20,15.8,0.0,Ladak II,2.0,2.04,,RenoLinearMoveIrrigation_2023,,2.329,,80R,,52.05,45.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-09,282.0,P27,15.8,0.0,Ladak II,2.0,2.04,,RenoLinearMoveIrrigation_2023,,2.329,,80R,,52.05,45.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-09,282.0,P4,15.8,0.0,Ladak II,2.0,2.04,,RenoLinearMoveIrrigation_2023,,2.329,,60R,,29.88,45.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-09,282.0,P11,15.8,0.0,Ladak II,2.0,2.04,,RenoLinearMoveIrrigation_2023,,2.329,,60R,,29.88,45.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-09,282.0,P25,15.8,0.0,Ladak II,2.0,2.04,,RenoLinearMoveIrrigation_2023,,2.329,,60R,,29.88,45.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-09,282.0,P9,15.8,0.0,Ladak II,2.0,2.04,,RenoLinearMoveIrrigation_2023,,2.329,,80C,,32.77,45.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-09,282.0,P16,15.8,0.0,Ladak II,2.0,2.04,,RenoLinearMoveIrrigation_2023,,2.329,,80C,,32.77,45.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-09,282.0,P30,15.8,0.0,Ladak II,2.0,2.04,,RenoLinearMoveIrrigation_2023,,2.329,,80C,,32.77,45.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-09,282.0,P7,15.8,0.0,Ladak II,2.0,2.04,,RenoLinearMoveIrrigation_2023,,2.329,,100,,15.63,45.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-09,282.0,P14,15.8,0.0,Ladak II,2.0,2.04,,RenoLinearMoveIrrigation_2023,,2.329,,100,,15.63,45.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-09,282.0,P29,15.8,0.0,Ladak II,2.0,2.04,,RenoLinearMoveIrrigation_2023,,2.329,,100,,15.63,45.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-09,282.0,P10,15.8,0.0,Nexgrow6516R,4.5,2.04,,RenoLinearMoveIrrigation_2023,,2.329,,100,,6.7,45.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-09,282.0,P17,15.8,0.0,Nexgrow6516R,4.5,2.04,,RenoLinearMoveIrrigation_2023,,2.329,,100,,6.7,45.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-09,282.0,P22,15.8,0.0,Nexgrow6516R,4.5,2.04,,RenoLinearMoveIrrigation_2023,,2.329,,100,,6.7,45.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-09,282.0,P8,15.8,0.0,Nexgrow6516R,4.5,2.04,,RenoLinearMoveIrrigation_2023,,2.329,,60R,,18.21,45.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-09,282.0,P19,15.8,0.0,Nexgrow6516R,4.5,2.04,,RenoLinearMoveIrrigation_2023,,2.329,,60R,,18.21,45.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-09,282.0,P24,15.8,0.0,Nexgrow6516R,4.5,2.04,,RenoLinearMoveIrrigation_2023,,2.329,,60R,,18.21,45.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-09,282.0,P6,15.8,0.0,Nexgrow6516R,4.5,2.04,,RenoLinearMoveIrrigation_2023,,2.329,,80R,,18.13,45.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-09,282.0,P13,15.8,0.0,Nexgrow6516R,4.5,2.04,,RenoLinearMoveIrrigation_2023,,2.329,,80R,,18.13,45.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-09,282.0,P21,15.8,0.0,Nexgrow6516R,4.5,2.04,,RenoLinearMoveIrrigation_2023,,2.329,,80R,,18.13,45.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-09,282.0,P3,15.8,0.0,Ladak II,2.0,2.04,,RenoLinearMoveIrrigation_2023,,2.329,,60C,,50.85,45.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-09,282.0,P18,15.8,0.0,Ladak II,2.0,2.04,,RenoLinearMoveIrrigation_2023,,2.329,,60C,,50.85,45.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-09,282.0,P23,15.8,0.0,Ladak II,2.0,2.04,,RenoLinearMoveIrrigation_2023,,2.329,,60C,,50.85,45.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-09,282.0,P1,15.8,0.0,Nexgrow6516R,4.5,2.04,,RenoLinearMoveIrrigation_2023,,2.329,,80C,,,45.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-09,282.0,P15,15.8,0.0,Nexgrow6516R,4.5,2.04,,RenoLinearMoveIrrigation_2023,,2.329,,80C,,,45.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-09,282.0,P28,15.8,0.0,Nexgrow6516R,4.5,2.04,,RenoLinearMoveIrrigation_2023,,2.329,,80C,,,45.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-10,283.0,P2,13.1,0.0,Ladak II,2.0,2.97,,RenoLinearMoveIrrigation_2023,,4.737,,80R,,52.26,52.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-10,283.0,P20,13.1,0.0,Ladak II,2.0,2.97,,RenoLinearMoveIrrigation_2023,,4.737,,80R,,52.26,52.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-10,283.0,P27,13.1,0.0,Ladak II,2.0,2.97,,RenoLinearMoveIrrigation_2023,,4.737,,80R,,52.26,52.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-10,283.0,P4,13.1,0.0,Ladak II,2.0,2.97,,RenoLinearMoveIrrigation_2023,,4.737,,60R,,30.03,52.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-10,283.0,P11,13.1,0.0,Ladak II,2.0,2.97,,RenoLinearMoveIrrigation_2023,,4.737,,60R,,30.03,52.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-10,283.0,P25,13.1,0.0,Ladak II,2.0,2.97,,RenoLinearMoveIrrigation_2023,,4.737,,60R,,30.03,52.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-10,283.0,P9,13.1,0.0,Ladak II,2.0,2.97,,RenoLinearMoveIrrigation_2023,,4.737,,80C,,33.18,52.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-10,283.0,P16,13.1,0.0,Ladak II,2.0,2.97,,RenoLinearMoveIrrigation_2023,,4.737,,80C,,33.18,52.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-10,283.0,P30,13.1,0.0,Ladak II,2.0,2.97,,RenoLinearMoveIrrigation_2023,,4.737,,80C,,33.18,52.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-10,283.0,P7,13.1,0.0,Ladak II,2.0,2.97,,RenoLinearMoveIrrigation_2023,,4.737,,100,,16.99,52.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-10,283.0,P14,13.1,0.0,Ladak II,2.0,2.97,,RenoLinearMoveIrrigation_2023,,4.737,,100,,16.99,52.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-10,283.0,P29,13.1,0.0,Ladak II,2.0,2.97,,RenoLinearMoveIrrigation_2023,,4.737,,100,,16.99,52.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-10,283.0,P10,13.1,0.0,Nexgrow6516R,4.5,2.97,,RenoLinearMoveIrrigation_2023,,4.737,,100,,7.92,52.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-10,283.0,P17,13.1,0.0,Nexgrow6516R,4.5,2.97,,RenoLinearMoveIrrigation_2023,,4.737,,100,,7.92,52.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-10,283.0,P22,13.1,0.0,Nexgrow6516R,4.5,2.97,,RenoLinearMoveIrrigation_2023,,4.737,,100,,7.92,52.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-10,283.0,P8,13.1,0.0,Nexgrow6516R,4.5,2.97,,RenoLinearMoveIrrigation_2023,,4.737,,60R,,18.75,52.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-10,283.0,P19,13.1,0.0,Nexgrow6516R,4.5,2.97,,RenoLinearMoveIrrigation_2023,,4.737,,60R,,18.75,52.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-10,283.0,P24,13.1,0.0,Nexgrow6516R,4.5,2.97,,RenoLinearMoveIrrigation_2023,,4.737,,60R,,18.75,52.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-10,283.0,P6,13.1,0.0,Nexgrow6516R,4.5,2.97,,RenoLinearMoveIrrigation_2023,,4.737,,80R,,18.6,52.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-10,283.0,P13,13.1,0.0,Nexgrow6516R,4.5,2.97,,RenoLinearMoveIrrigation_2023,,4.737,,80R,,18.6,52.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-10,283.0,P21,13.1,0.0,Nexgrow6516R,4.5,2.97,,RenoLinearMoveIrrigation_2023,,4.737,,80R,,18.6,52.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-10,283.0,P3,13.1,0.0,Ladak II,2.0,2.97,,RenoLinearMoveIrrigation_2023,,4.737,,60C,,47.32,52.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-10,283.0,P18,13.1,0.0,Ladak II,2.0,2.97,,RenoLinearMoveIrrigation_2023,,4.737,,60C,,47.32,52.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-10,283.0,P23,13.1,0.0,Ladak II,2.0,2.97,,RenoLinearMoveIrrigation_2023,,4.737,,60C,,47.32,52.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-10,283.0,P1,13.1,0.0,Nexgrow6516R,4.5,2.97,,RenoLinearMoveIrrigation_2023,,4.737,,80C,,,52.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-10,283.0,P15,13.1,0.0,Nexgrow6516R,4.5,2.97,,RenoLinearMoveIrrigation_2023,,4.737,,80C,,,52.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-10,283.0,P28,13.1,0.0,Nexgrow6516R,4.5,2.97,,RenoLinearMoveIrrigation_2023,,4.737,,80C,,,52.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-11,284.0,P2,10.0,1.78,Ladak II,2.0,2.5,,RenoLinearMoveIrrigation_2023,,5.018,,80R,,53.54,56.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-11,284.0,P20,10.0,1.78,Ladak II,2.0,2.5,,RenoLinearMoveIrrigation_2023,,5.018,,80R,,53.54,56.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-11,284.0,P27,10.0,1.78,Ladak II,2.0,2.5,,RenoLinearMoveIrrigation_2023,,5.018,,80R,,53.54,56.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-11,284.0,P4,10.0,1.78,Ladak II,2.0,2.5,,RenoLinearMoveIrrigation_2023,,5.018,,60R,,34.11,56.0,2.0,,RenoLinearMoveIrrigation,2023
2023-10-11,284.0,P11,10.0,1.78,Ladak II,2.0,2.5,,RenoLinearMoveIrrigation_2023,,5.018,,60R,,34.11,56.0,2.0,,RenoLinearMoveIrrigation,2023
